Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,user_id,user_rating,track_index
11310,11310,26saH7Fx8bnlx00ci1Pbd1,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Introducing the JSA,26,280822,False,0.333,0.587,7,-11.992,0,0.0429,0.0449,0.884,0.119,0.045,93.438,4,british,4602,3,4125
26852,26852,603h4xOmO5ZZS0GIeMXHur,Alan Menken,Aladdin (Original Motion Picture Soundtrack),The Wedding,34,71699,False,0.359,0.727,7,-8.003,1,0.0557,0.0347,0.93,0.0694,0.173,120.817,4,disney,1966,3,11789
14680,14680,6m9sj7msjjynuExDWRwCr7,The Wiggles,Party Time!,"What's the Time, Mr Wolf?",30,89346,False,0.667,0.396,2,-11.013,1,0.807,0.221,0.0,0.378,0.718,128.255,4,children,3276,3,13343
75405,75405,7dbDf1c8CPG61elIUtm4Uf,Enigma,MCMXC a.D.,The Voice & The Snake,42,101066,False,0.204,0.236,0,-27.946,1,0.053,0.908,0.905,0.108,0.101,108.852,5,new-age,4009,4,14630
8896,8896,7coyz3MhQbSL7tZyWFD5DL,Sir Charles Jones,The Best of Sir Charles Jones - For Your Love,Just Can't Let Go,33,280173,False,0.804,0.398,5,-7.571,1,0.0428,0.722,0.0,0.0346,0.61,82.477,3,blues,4581,3,14613
53970,53970,4CVOUJki8YUWol3jhLphgs,Hardwell;KSHMR,Power,Power,60,148837,False,0.49,0.907,5,-4.063,0,0.108,0.000427,0.0,0.116,0.21,132.057,4,house,3762,6,8234
79101,79101,38UDoZyudPWXLzXRAb71oP,Elton John;Charlie Puth,After All,After All,57,208714,False,0.501,0.556,5,-5.628,1,0.0266,0.361,0.000133,0.115,0.165,82.017,4,piano,4031,6,6150
40768,40768,2CdnRCqfWlJ9Ik1oCZueEY,Vanilda Bordieri;Bruna Paula,Na Tua Vontade,Viverei Milagres,39,315960,False,0.522,0.776,0,-3.606,0,0.0338,0.158,0.0,0.082,0.315,140.029,4,gospel,1572,4,4307
106749,106749,6vJn4JH8MFekL3EG76dzLW,Melissa Horn,Säg ingenting till mig,Med ena foten utanför,36,228693,False,0.48,0.228,8,-11.858,1,0.0307,0.956,0.032,0.106,0.237,107.01,4,swedish,2606,4,13630
2782,2782,20n9GjrKJBmN7nMEb21cxc,El Cuarteto De Nos,Jueves,Que Empiece el Juego,46,236706,False,0.735,0.723,9,-6.032,0,0.0725,0.0128,0.0,0.0539,0.533,119.938,4,alt-rock,1325,5,3945
601,601,5KOn9dVdz24YDPjt8bfpjt,Eden Elf;Ren Avel,4am,4am,49,125677,False,0.638,0.329,3,-13.683,1,0.0422,0.979,0.0597,0.338,0.475,94.125,4,acoustic,4740,5,10464
14832,14832,23eU482oiztPjceFADKAHn,Rolf Zuckowski,Rolfs fröhlicher Familientag,Papa bist du müde,29,153986,False,0.632,0.414,2,-7.3,1,0.0256,0.867,0.00893,0.125,0.267,97.862,4,children,3922,3,4038
45294,45294,00orPZkzsOCrPiF8pWyoDA,Jesse Rice,The Pirate Sessions,Haze of the Rum,27,192306,False,0.534,0.76,8,-6.103,1,0.0357,0.0996,0.0,0.306,0.641,166.066,4,guitar,1358,3,24
17328,17328,32SL0NKS1QiR7XUKzlqufJ,One True God,Pray For It,Pray For It,40,166611,False,0.763,0.855,2,-5.863,1,0.0412,0.0329,0.348,0.411,0.531,121.018,4,club,4777,4,5963
43387,43387,65kGFOh3zRM5IqelhrfRil,Coral Voice Soul;Melk Villar,Eu Não Mereço,Eu Não Mereço,30,379693,False,0.324,0.616,0,-5.907,1,0.0378,0.553,0.0,0.721,0.309,149.659,3,groove,2810,3,11972
43888,43888,6ebcAa58q1QVhROAfFzUDV,Mastodon,The Hunter,Octopus Has No Friends,26,228693,False,0.106,0.98,7,-5.017,1,0.332,2.71e-05,0.0173,0.0909,0.108,50.893,3,groove,3371,3,13105
88200,88200,7x5xYW5W42OGPAdHUyyguy,R. City;Adam Levine,What Dreams Are Made Of,Locked Away (feat. Adam Levine),78,227480,False,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,5,reggae,2349,8,15230
36755,36755,1I3rbQWAHJsToxBQQ8yMN9,Indila,"Aznavour, sa jeunesse",Mon fol amour,43,246706,False,0.577,0.711,0,-9.739,1,0.141,0.102,4.34e-05,0.043,0.249,114.942,4,french,4896,4,2536
107811,107811,0FDYLzgHnQ0LUUm1n6kUft,Tove Lo;220 KID,No One Dies From Love (220 KID Remix),No One Dies From Love (220 KID Remix),49,186180,False,0.684,0.727,0,-6.246,1,0.0403,0.0987,0.0,0.0908,0.777,125.046,4,synth-pop,2596,5,460
80606,80606,27JK4mF2SMhoVyQo6SgeEA,Harshdeep Kaur;Benny Dayal,Bang Bang (Original Motion Picture Soundtrack),Uff,60,272112,False,0.783,0.671,5,-8.572,1,0.064,0.294,0.0,0.134,0.651,141.996,4,pop-film,2627,6,4138
103904,103904,3FndTkMFKJuxYYl90ab1cF,Black Atlass,Dream Awake,Night After Night,54,183056,False,0.668,0.652,5,-5.89,0,0.04,0.0463,0.000396,0.141,0.712,159.959,4,soul,3502,5,6413
99552,99552,4YmuwxEfzF5bXTuwg3sYbE,Akanksha Sethi,Ek Pal,Ek Pal,37,271304,False,0.346,0.54,3,-6.054,1,0.0306,0.306,0.0,0.055,0.24,121.877,5,singer-songwriter,2176,4,8956
37574,37574,6QRTLTLtIoJsJTA5wH7Ya8,MC Cabelinho;Dj Juninho da Espanha;Ariel Donato,Ainda,Maré,46,200106,True,0.63,0.729,0,-4.992,1,0.0464,0.589,8.57e-06,0.24,0.601,174.033,4,funk,4808,5,12636
23991,23991,0EFONrcgPNCnkQSJ7Y3PnI,Adana Twins;Glowal,Picture: Adana Twins,My Computer,42,515087,False,0.776,0.846,10,-8.006,0,0.0558,6.9e-05,0.911,0.0627,0.346,122.006,4,deep-house,2150,4,427
73014,73014,1tkS8yt5NwTZkqFvZMxM0F,Mark Dekoda,Rave Harder Techno Bass,Rave Harder Techno Bass,67,360000,False,0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,4,minimal-techno,3674,7,3689
28916,28916,1R1vlmRWwnuxw6Qb70I75P,Dabin;Conor Byrne,Wild Youth,Rings & Roses,39,236800,False,0.448,0.642,7,-5.118,1,0.0437,0.0403,2.78e-06,0.106,0.18,149.771,4,dub,1091,4,2802
25591,25591,2tIEMvF9ppqUKauyGjXeRO,Jürgen Milski;Deejay Biene,Ihr könnt mich alle alle alle,Ihr könnt mich alle alle alle,32,181745,False,0.623,0.998,6,-3.026,1,0.287,0.0357,0.0,0.347,0.41,147.917,4,disco,2356,3,5671
33404,33404,6qOCyu8agpod9VK4EdZqzt,Vaboh;SoLonely,Lonely Lullaby,Lonely Lullaby,35,101383,True,0.619,0.639,4,-9.893,1,0.0501,0.0115,0.0,0.0842,0.382,82.495,4,emo,3916,4,13482
70829,70829,2bkrZWJ7JRXPOal7pWiyDO,LaLa Hsu,理想人生,你敢不敢,56,235760,False,0.509,0.602,6,-6.307,1,0.0264,0.351,0.0,0.0613,0.187,91.997,4,mandopop,1339,6,5102
38023,38023,03mHinvLdrdSTd7w4GPXwH,Arctic Monkeys,I Ain't Quite Where I Think I Am,There’d Better Be A Mirrorball,56,265798,False,0.511,0.367,3,-10.891,1,0.0319,0.642,0.0122,0.186,0.323,143.698,4,garage,2075,6,101
36214,36214,46XpZgZjDK9Vpz5TBZUiYu,Thunder,Dreaming,Dreaming,60,138947,False,0.848,0.49,1,-10.753,0,0.0686,0.462,9.66e-05,0.26,0.58,114.006,4,french,4778,6,8060
4661,4661,0At6u6PcgTPEj9jYZakh2L,Simon Wester,Life,Life,39,197943,False,0.395,0.0782,5,-23.023,1,0.0414,0.988,0.905,0.104,0.0798,173.83,4,ambient,3513,4,319
30567,30567,0n2nEtLP3OzDdi12ziIekx,Avicii;Aloe Blacc,SOS (feat. Aloe Blacc),SOS,60,157202,False,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,edm,1798,6,1527
92711,92711,5RSs8hnJTb8CMOHjGrdSSI,BOØWY,JUST A HERO,JUST A HERO,26,328333,False,0.756,0.549,4,-7.635,1,0.0337,0.00496,0.0793,0.0686,0.856,133.436,4,rockabilly,1474,3,10682
43169,43169,1zgGdPiM1kiouVwU3wpgQK,Pascal Letoublon,Feelings Undercover,Feelings Undercover,54,205400,False,0.728,0.845,4,-5.279,1,0.0317,0.317,0.00364,0.11,0.539,120.006,4,groove,2462,5,3895
45866,45866,2uHHH7iJjQDhoFKfWbFjo3,Acoustic Guitar Collective,Love Letters,Don't Know Why,45,172277,False,0.702,0.0861,10,-11.942,1,0.11,0.991,0.926,0.11,0.348,179.78,4,guitar,4949,4,5696
22081,22081,3cGTVw2edl88fQqQXy3m6P,Burgerkill,Venomous,Under the Scars,31,317786,True,0.528,0.997,7,-2.463,1,0.185,0.000522,0.000364,0.143,0.13,139.923,4,death-metal,3979,3,7121
55972,55972,7AtftHwt5KYYhJUaY5rvkv,Pritam;Hans Raj Hans,Mausam,Ik Tu Hi Tu Hi,41,431189,False,0.367,0.732,8,-7.335,1,0.0562,0.309,0.0,0.0625,0.722,72.559,4,indian,3969,4,14136
36729,36729,59eugpPzqGZW1ZsV5JTAk2,Josman,000$,Merde (Outro),33,306640,True,0.841,0.494,2,-8.907,1,0.306,0.575,2.57e-06,0.0992,0.214,119.984,4,french,3704,3,10126
25512,25512,1VrfLrBviw9A6JzRoo3t2C,Bonnie Tyler,Faster Than the Speed of Night,Total Eclipse of the Heart,62,418000,False,0.439,0.512,8,-12.871,1,0.0514,0.348,0.0,0.154,0.197,131.351,4,disco,1597,6,2958
8766,8766,6BD1X1PeV5UzYUdiVaD2yL,Peter Frampton,Frampton,Show Me The Way,68,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,4,blues,2532,7,12170
32247,32247,7d27antMgZmiEWdiCRSSNG,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),Su Ciervo - En Vivo,43,240440,False,0.646,0.652,6,-10.957,0,0.0401,0.586,2.67e-05,0.727,0.531,123.009,4,electronic,4224,4,14617
23172,23172,04oTyEbJ190RfXWSlTP4b7,James Hype;Pia Mia,Good Luck,Good Luck,61,147597,False,0.701,0.836,8,-6.093,1,0.051,0.0721,0.0,0.248,0.712,125.927,4,deep-house,1513,6,136
96037,96037,69z9CJ10MAk9ZkwIyP2oBU,Akatu,#Vamo Cantar (Ao Vivo),Reinventar / Ligando os Fatos - Ao Vivo,48,254470,False,0.654,0.622,4,-8.398,1,0.0409,0.54,0.0,0.654,0.884,155.852,4,samba,2526,5,12126
95512,95512,6xaI8bHUculWM5vXRd2DI8,Jerry Rivera,Canto A Mi Idolo...Frankie Ruiz,Separemos Nuestras Vidas,30,230973,False,0.803,0.702,7,-5.154,1,0.0427,0.64,9.97e-06,0.0715,0.894,102.516,4,salsa,2877,3,13702
28596,28596,0hYlhV4CDqs250e4xLofkc,Jota 3;BNegão,Jota 3 Amplificado por Digitaldubs,Flores e Ervas,28,242000,False,0.858,0.76,0,-7.057,0,0.0442,0.216,0.000186,0.254,0.725,129.999,4,dub,2699,3,1364
51048,51048,1Hdz67JES35Z4h3Yd4PXvV,Anirudh Ravichander;Ramya Behra;Sahithi Chaganti,Prince (Tamil),Bimbilikki Pilapi,71,247000,False,0.645,0.947,11,-7.239,0,0.238,0.426,2.26e-06,0.463,0.823,156.828,4,hip-hop,2029,7,2513
33663,33663,6ITGgQABtRjbBq3AEBXc4o,Halflives,Victim,Victim,54,200666,True,0.65,0.618,9,-7.37,0,0.0373,0.0657,4.42e-05,0.277,0.366,89.991,4,emo,1499,5,12381
48201,48201,2b7FqlHc3JrzlYtGEkzq22,The Notorious B.I.G.,Greatest Hits,Juicy - 2007 Remaster,61,301466,True,0.873,0.816,9,-4.645,1,0.256,0.483,0.0,0.146,0.79,96.067,4,hardcore,1716,6,5080
50950,50950,3Kh0RuR2T1UeiFK2qpNRmj,U.D.O.,Mission No. X,Cry Soldier Cry,43,315520,False,0.5,0.755,11,-5.161,0,0.0316,0.0802,2.32e-05,0.305,0.384,113.977,4,heavy-metal,2141,4,6584
94712,94712,47D4eGhHQvxoJS4xQv3tf1,Aries,WELCOME HOME,PONY,52,121600,True,0.652,0.74,0,-5.865,0,0.0284,0.127,0.364,0.104,0.352,150.019,4,sad,2508,5,8081
9841,9841,1K5m17FWj8qIIrqpbHwouS,Elaine de Jesus,Muito Especial,Na Unção de Deus,44,301146,False,0.442,0.459,1,-10.625,1,0.0409,0.415,5.13e-06,0.105,0.224,76.867,4,brazil,1665,4,2605
113141,113141,5W0HZpfl86aVxUoLtV8BGL,Hillsong Worship,Awake,No One But You - Studio,47,535720,False,0.358,0.427,7,-9.18,1,0.0296,0.0976,1.07e-05,0.0849,0.0694,145.891,4,world-music,3317,5,10819
39769,39769,3YLBzcPdr3obwR4tqOJEyv,Dekker,Small Wins,Small Wins,39,172479,False,0.786,0.585,2,-10.416,0,0.0364,0.713,0.00861,0.102,0.866,142.072,4,german,2079,4,7004
37690,37690,3AhotTd61YSUaIvPDVkmsf,DJ Arthur ZL,COCOTA FEIA PRA CARALHO,COCOTA FEIA PRA CARALHO,45,192075,False,0.843,0.976,5,0.83,0,0.293,0.31,0.0,0.439,0.747,130.043,4,funk,1227,4,6240
97894,97894,6BJQzHW11F6hv3F8zm07oN,Milionário & José Rico,Decida,Fim de noite,44,240066,False,0.322,0.529,0,-6.159,1,0.0294,0.429,0.0,0.416,0.391,168.765,3,sertanejo,3896,4,12174
62573,62573,05T6bH9sE0OM5KDnjQFvvL,B'z,SUPER LOVE SONG,SUPER LOVE SONG,39,240070,False,0.477,0.96,0,-4.283,1,0.0586,0.000387,0.000111,0.187,0.54,165.003,4,j-pop,1148,4,156
22905,22905,6NeUmwrvmkIuTO9dh3qOwT,Dark Tranquillity,Fiction,Misery's Crown,48,254106,False,0.464,0.964,6,-4.338,1,0.0603,0.000128,0.205,0.324,0.585,135.078,4,death-metal,2069,5,12540
78609,78609,3VihVUTIg6Jw0RKYG9XjSZ,Ikke Hüftgold;Honk!,Alle Blau (Bella Ciao),Alle Blau (Bella Ciao),27,175176,False,0.675,0.895,5,-3.057,0,0.244,0.0798,1.35e-06,0.383,0.477,129.986,4,party,1412,3,6927
32681,32681,6VNooTY5w9A9wg1YUsEbKB,Maribou State;Holly Walker,Portraits,Midas,68,218357,False,0.697,0.578,9,-5.213,0,0.095,0.393,0.379,0.106,0.3,114.995,4,electronic,2755,7,12805
35538,35538,4dV89alU5JRhDy2TxCQbRq,Petrúcio Amorim,20 Super Sucessos: Petrúcio Amorim,Tareco e Mariola,39,247008,False,0.613,0.907,9,-3.852,0,0.0613,0.22,0.0,0.0681,0.909,174.517,4,forro,1519,4,9122
62626,62626,5DtZ4fNKomfHJRoXkMBW27,サザンオールスターズ,人気者で行こう,メリケン情緒は涙のカラー,37,263446,False,0.668,0.941,0,-5.874,1,0.104,0.0942,0.0,0.061,0.913,143.616,4,j-pop,2367,4,10256
35890,35890,4YlJ1CQIaN1IP7muOmrXHl,Pablo,É Só Dizer Que Sim,Conto ou Não Conto,38,194426,False,0.699,0.722,4,-5.647,1,0.0464,0.546,0.0,0.628,0.6,131.844,4,forro,3434,4,8955
9338,9338,4R0KtYtVHNdqS91IyfUGW3,Lauriete,Tô Na Mão de Deus,Palavras,47,333053,False,0.332,0.71,8,-4.75,1,0.0384,0.239,8.85e-05,0.124,0.383,142.012,4,brazil,4544,5,8700
97038,97038,0gIWWByDblLdLxDGT2nfCF,Chico Rey & Paraná,"Chico Rey & Paraná - Acústico, Vol. 13",Quem Será Seu Outro Amor,54,230280,False,0.428,0.493,5,-5.895,1,0.027,0.14,0.0,0.0976,0.605,184.151,4,sertanejo,3400,5,1320
104643,104643,2Pt3O4v8t2PwpfHm0BD0yY,Jarabe De Palo,Grandes Exitos?,Grita,28,212226,False,0.49,0.694,4,-7.77,0,0.0463,0.0645,6.55e-05,0.106,0.292,200.064,4,spanish,4273,3,4729
72076,72076,2LqlhqFm6R4b455OGfsU81,Architects,a new moral low ground,a new moral low ground,62,211848,False,0.376,0.937,4,-3.427,0,0.152,0.000608,0.00145,0.329,0.197,178.139,4,metalcore,2685,6,4593
43272,43272,7gXiBho2Wfj15s1HVsup0C,Daniel Araujo,Diferente,A Igreja Sou Eu,32,162236,False,0.658,0.691,9,-9.111,0,0.0374,0.374,2.6e-05,0.0742,0.496,113.951,4,groove,3605,3,14723
69750,69750,3RJuptH9QoeJWzHd4ZCI0u,Yuna,Lullabies,Lullabies - Adventure Club Remix,52,252953,False,0.403,0.698,9,-5.058,0,0.0357,0.00171,0.00126,0.256,0.0833,159.869,4,malay,3188,5,6769
72945,72945,0MI7Ij4WZejvNoGYGfu7ua,Chiodos,All's Well That Ends Well (Deluxe Edition),"The Words ""Best Friend"" Become Redefined",26,216293,False,0.328,0.875,9,-6.864,0,0.0884,0.0075,0.000247,0.644,0.214,108.088,4,metalcore,4360,3,684
106988,106988,6H7I7KeoWApFvXV79oWMJu,Blå Tåget,Brustna hjärtans hotell,Den ena handen vet vad den andra gör,35,266920,False,0.479,0.468,10,-10.303,1,0.0406,0.593,0.00371,0.121,0.571,98.729,4,swedish,2924,4,12334
39950,39950,669yRYY5pluCp5dYOcDMDD,Hans Zimmer;Lang Lang,Kung Fu Panda 3 (Music from the Motion Picture),Oogway's Legacy,48,120720,False,0.225,0.143,5,-15.831,1,0.0337,0.948,0.832,0.0964,0.0627,80.258,4,german,1729,5,11994
36583,36583,7cTmN2Xe67zAInUHw67IVD,Bekar,Avalanche,Avalanche,34,191466,True,0.808,0.615,1,-8.207,0,0.306,0.164,0.0,0.11,0.412,123.148,4,french,1588,3,14595
11876,11876,4U5fOqzExeLCS46NhaYrlp,Izzy Bizu,A Moment of Madness (Deluxe),Glorious,27,213786,False,0.747,0.517,9,-6.266,0,0.0328,0.192,3.28e-06,0.389,0.515,93.011,4,british,3458,3,8800
4778,4778,56ECskEyc7XqOCyRPruZ37,Bethel Music;Steffany Gretzinger,Have It All (Live),Pieces - Live,53,339870,False,0.128,0.396,10,-9.904,1,0.0342,0.0561,8.3e-06,0.0966,0.05,71.965,4,ambient,1376,5,10016
29805,29805,5atcK58NTTeE5aEw1YDMkJ,Doctor P,Won't Let Go,Won't Let Go,46,190800,False,0.577,0.798,5,-3.656,1,0.0412,0.0084,3.49e-05,0.199,0.137,149.992,4,dubstep,4223,5,10985
90887,90887,4lQgZK64ZMeDOQY4fghS2Y,Mike Laure,15 Éxitos,Los Borrachos Son Ustedes,29,170585,False,0.741,0.486,10,-9.553,1,0.0811,0.826,0.0,0.297,0.891,101.817,4,rock-n-roll,1750,3,9375
21401,21401,1zfojKPcf9dYx5xTDzlkhd,Sean Paul;Dua Lipa,Throwback Summer Hits,No Lie,40,221176,False,0.742,0.883,7,-2.862,1,0.118,0.0468,0.0,0.206,0.464,102.044,4,dancehall,2583,4,3894
20953,20953,514rhnksEwHUh6LxXsQ4Y9,Selena Gomez,13 Reasons Why (Season 2),Back To You,72,210240,False,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,4,dance,4755,7,9841
89942,89942,3iZArDlxJyb72KVWPmb3JW,Criss & Ronny;Koffee el Kafetero;Zaider,El Retén (Remix),El Retén - Remix,39,235495,False,0.856,0.829,2,-3.664,1,0.0848,0.22,0.0,0.0432,0.723,106.004,4,reggaeton,1400,4,7334
12028,12028,0SufgKHlxmtDSk30hdPWwz,my little airport,寂寞的星期五,憂傷的嫖客,40,118514,False,0.595,0.405,9,-9.945,1,0.0298,0.315,0.0426,0.108,0.464,108.051,4,cantopop,3224,4,885
22165,22165,6WUNfk8ULz9ZdmC9f315Qp,Gojira,The way of all flesh,Oroborus,52,321786,False,0.395,0.962,7,-4.568,0,0.0783,1.36e-05,0.0831,0.176,0.0681,136.839,4,death-metal,4412,5,12850
81456,81456,0Aqi7ArnBrGblW5T6p2jmD,Trevor Daniel,Nicotine,Falling,79,159381,False,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,pop,1056,8,317
82183,82183,2b7GNB8khVfQnM1zzUlf8b,Tsunami Bomb,The Definitive Act,Dawn On A Funeral Day,30,188653,False,0.46,0.947,4,-2.643,0,0.0616,2.81e-05,0.0128,0.0866,0.43,167.92,4,power-pop,4926,3,5081
96498,96498,2z9wlKb31r8uquVb5KuSfH,Noite Ilustrada,20 Super Sucessos Noite Ilustrada,Toalha de Mesa / Pedrinha de Cor / Idade de Fazer Bobagem / Marina / Balada Nº 7 / O Neguinho e a Senhorita / Volta por Cima,40,355403,False,0.63,0.76,2,-10.323,1,0.0497,0.337,0.00483,0.251,0.775,93.148,4,samba,1447,4,5852
83269,83269,5dSc5BbU8wbGY0dHVpf4Ys,Armin van Buuren,Hey (I Miss You),Clap,32,150002,False,0.645,0.97,9,-3.417,1,0.134,0.00804,0.562,0.411,0.123,130.244,4,progressive-house,1202,3,11056
9978,9978,6zbMyzItlZIQbSwYbyk0MN,Shirley Carvalhaes,O Mínimo de Mim,O Mínimo de Mim,43,248571,False,0.379,0.676,11,-3.501,1,0.0396,0.604,0.0,0.186,0.234,139.43,4,brazil,2656,4,13767
91915,91915,34x6hEJgGAOQvmlMql5Ige,Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","Danger Zone - From ""Top Gun"" Original Soundtrack",77,215133,False,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,4,rock,1737,8,6037
71667,71667,5hISmTJXBXdOes4htbUhGk,The HU,The Gereg,Wolf Totem,61,338000,False,0.557,0.718,8,-8.504,1,0.0415,0.0888,0.0511,0.661,0.49,172.039,4,metal,1201,6,11184
44451,44451,7793p4ZXhtbW5RpeRK7rid,Thirty Seconds To Mars,AMERICA,Dangerous Night,54,199773,False,0.295,0.715,2,-6.533,1,0.0709,0.00212,1.55e-06,0.242,0.242,86.937,4,grunge,2353,5,14010
75002,75002,33JFCwEvVejNIxGwHMakbk,Jacob's Piano,Mariage d'Amour,Mariage d'Amour,55,269629,False,0.303,0.178,7,-20.756,0,0.0467,0.972,0.941,0.0836,0.218,162.93,4,new-age,3410,6,5985
100940,100940,3flkRKcEZISJOXSvTvK9PT,Sumo,Divididos Por La Felicidad,Divididos por la Felicidad,35,300080,False,0.617,0.688,0,-7.366,1,0.092,0.0337,0.205,0.556,0.663,125.993,4,ska,1891,4,7239
22352,22352,2gEh41XUP3vI7kAjlEO92n,Eluveitie,Exile Of The Gods,Exile Of The Gods,49,247688,False,0.475,0.979,9,-4.266,0,0.0836,6.32e-05,1.44e-05,0.312,0.221,120.011,4,death-metal,1215,5,5253
25471,25471,7J5B4k0AT8KIoV5KiUa4o7,Bad Boys Blue,"Hot Girls, Bad Boys",You're a Woman,57,321840,False,0.737,0.308,0,-12.438,0,0.0426,0.0296,0.000507,0.313,0.769,118.218,4,disco,4019,6,14378
57415,57415,4vNlmPZrKCjgxrOyPG14Ys,Bhuvan Bam,Sang Hoon Tere,Sang Hoon Tere,47,274194,False,0.624,0.769,9,-5.598,1,0.0483,0.165,0.0,0.151,0.524,119.999,4,indie,3602,5,9670
97893,97893,2WUHbv0Gjf3i4XGmUzwEnG,Lucas Reis & Thácio,Diferenciado,Casal Arrumado,44,166652,False,0.663,0.625,7,-4.042,1,0.0338,0.653,0.0,0.158,0.746,133.929,4,sertanejo,1022,4,4951
9405,9405,4cdCTVjFGCOxwhIOBAgY6O,BK;Nave;El Lif Beatz,Gigantes,Deus do Furdunço,46,148738,False,0.852,0.646,7,-5.268,1,0.251,0.0287,3.84e-06,0.0922,0.831,104.026,4,brazil,3296,5,9089
113468,113468,70Y8ty6KcaQhy5OYcId1Fb,Hillsong Young & Free,All Of My Best Friends,Best Friends - Live,41,206741,False,0.502,0.772,11,-6.814,1,0.0315,0.0446,0.0,0.714,0.528,75.024,4,world-music,1804,4,13796
62809,62809,1IISJrJingJVC2JItzHG67,RADWIMPS,Weathering With You,Fireworks Festival,45,184960,False,0.617,0.184,9,-13.196,0,0.0437,0.873,0.286,0.0566,0.221,141.967,4,j-pop,1133,4,2548
29971,29971,1tyx1wJFT7wAeF1PKOOe4y,Kayzo;DE'WAYNE;CRAY,NEW BREED,LOVE ME HATE ME,42,215294,False,0.408,0.993,1,-0.574,0,0.161,0.00525,1.22e-06,0.225,0.386,169.969,4,dubstep,1433,4,3698
23519,23519,2Q8shwnXtQFtLhgLMwGHiI,Aexcit;HILLArious,Dancing In The Moonlight,Dancing In The Moonlight,62,167054,False,0.754,0.796,0,-5.731,0,0.0347,0.142,1.19e-06,0.213,0.717,121.916,4,deep-house,2045,6,4734
69320,69320,6CSDfk6mx4IFbDIu5WKzH5,Pina Colada Blues;Mridul Anil,Once Upon A Blue Moon,Akalukayo,31,286031,False,0.642,0.354,0,-10.094,0,0.0303,0.822,0.000101,0.105,0.263,119.943,4,malay,4736,3,12200
63473,63473,65byhZ5ZXDoNm0EnskedHr,Shogo Hamada,The History of Shogo Hamada“Since 1975”,丘の上の愛,35,304000,False,0.635,0.5,2,-6.979,1,0.03,0.303,1.04e-05,0.136,0.208,80.926,4,j-rock,4196,4,11967
75147,75147,4tGcPMiuZFsxLRAVy1TMfe,George Winston,Montana: A Love Story,"Joy, Hope, and Peace",27,171653,False,0.676,0.0555,3,-23.249,1,0.171,0.995,0.944,0.123,0.388,71.086,3,new-age,4150,3,9606
94909,94909,38OqI8s3oSQWWiKabqnXjP,XINCLAIR;Gun Boi Kaz,I COULD TELL,I COULD TELL,34,166411,True,0.592,0.629,3,-10.666,0,0.131,0.516,0.0,0.152,0.825,81.429,4,sad,3098,3,6144
91511,91511,4HlFJV71xXKIGcU3kRyttv,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",82,216773,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,rock,4799,8,8393
36639,36639,43nB4BTmfrOZ80QYrD3Ap2,Emily Loizeau,Icare,Celle qui vit vers le sud,32,184315,False,0.399,0.333,9,-14.247,1,0.0306,0.699,6.71e-05,0.102,0.244,100.418,4,french,3223,3,7962
74643,74643,4481xl1y4aP0R23FqcCb1B,Roupa Nova,Roupacústico (Ao Vivo),Roupa Nova - Ao Vivo,41,184186,False,0.562,0.751,4,-8.879,0,0.0444,0.383,6.26e-06,0.969,0.74,154.857,4,mpb,1252,4,7975
14833,14833,26wVRA2bFmygATIdOi5qWQ,Twinkle Twinkle Little Rock Star,Lullaby Versions of Billie Eilish,everything i wanted,29,296712,False,0.682,0.00728,9,-31.323,1,0.0528,0.984,0.937,0.0644,0.0919,146.001,3,children,1965,3,4129
105363,105363,43zpjvbcrFKFxqm4qpt32E,DGHTR,Out In Space,Out In Space,32,127058,False,0.78,0.395,5,-10.114,1,0.129,0.91,0.949,0.107,0.406,170.017,4,study,2129,3,7971
45951,45951,1XUMiKAXzoSTy5lU3dwPRe,Ichika Nito,Qualm,Qualm,37,135001,False,0.654,0.218,1,-8.92,0,0.0588,0.941,0.907,0.241,0.297,90.108,4,guitar,4264,4,3015
52006,52006,6vc2NgDneM6ya0i02LKdl7,Frankie Carle,The Piano Style Of Frankie Carle,"In The Cool, Cool, Cool Of The Evening",27,196481,False,0.763,0.211,5,-16.786,1,0.0335,0.973,1.44e-05,0.136,0.747,132.394,4,honky-tonk,1301,3,13641
